"geneID","AnchorGene","CAT_geneClassII","mid.x","mid.y","AbsDistLnc_PCG","DistLnc_PCG","pairs"
"ENSG00000150760.8","CATG00000001164.1","coding_mRNA",126906009.5,126905441,0.5685,0.5685,"CATG00000001164.1-ENSG00000150760.8"
"CATG00000001283.1","CATG00000001295.1","coding_mRNA",568775,357118,211.657,211.657,"CATG00000001295.1-CATG00000001283.1"
"CATG00000001288.1","CATG00000001295.1","coding_mRNA",568775,417175,151.6,151.6,"CATG00000001295.1-CATG00000001288.1"
"ENSG00000023191.12","CATG00000001295.1","coding_mRNA",568775,507227,61.548,61.548,"CATG00000001295.1-ENSG00000023191.12"
"ENSG00000069696.6","CATG00000001295.1","coding_mRNA",568775,613800,45.025,-45.025,"CATG00000001295.1-ENSG00000069696.6"
"ENSG00000070031.3","CATG00000001295.1","coding_mRNA",568775,628574.5,59.7995,-59.7995,"CATG00000001295.1-ENSG00000070031.3"
"ENSG00000070047.7","CATG00000001295.1","coding_mRNA",568775,576475.5,7.7005,-7.7005,"CATG00000001295.1-ENSG00000070047.7"
"ENSG00000099849.10","CATG00000001295.1","coding_mRNA",568775,561002.5,7.7725,7.7725,"CATG00000001295.1-ENSG00000099849.10"
"ENSG00000142089.11","CATG00000001295.1","coding_mRNA",568775,320857,247.918,247.918,"CATG00000001295.1-ENSG00000142089.11"
"ENSG00000161328.10","CATG00000001295.1","coding_mRNA",568775,555284,13.491,13.491,"CATG00000001295.1-ENSG00000161328.10"
"ENSG00000174775.12","CATG00000001295.1","coding_mRNA",568775,535554,33.221,33.221,"CATG00000001295.1-ENSG00000174775.12"
"ENSG00000174915.7","CATG00000001295.1","coding_mRNA",568775,450354.5,118.4205,118.4205,"CATG00000001295.1-ENSG00000174915.7"
"ENSG00000177030.12","CATG00000001295.1","coding_mRNA",568775,695040.5,126.2655,-126.2655,"CATG00000001295.1-ENSG00000177030.12"
"ENSG00000177042.10","CATG00000001295.1","coding_mRNA",568775,695808,127.033,-127.033,"CATG00000001295.1-ENSG00000177042.10"
"ENSG00000177106.10","CATG00000001295.1","coding_mRNA",568775,706240,137.465,-137.465,"CATG00000001295.1-ENSG00000177106.10"
"ENSG00000177156.6","CATG00000001295.1","coding_mRNA",568775,747446.5,178.6715,-178.6715,"CATG00000001295.1-ENSG00000177156.6"
"ENSG00000177225.12","CATG00000001295.1","coding_mRNA",568775,777487.5,208.7125,-208.7125,"CATG00000001295.1-ENSG00000177225.12"
"ENSG00000177542.6","CATG00000001295.1","coding_mRNA",568775,796230.5,227.4555,-227.4555,"CATG00000001295.1-ENSG00000177542.6"
"ENSG00000177595.13","CATG00000001295.1","coding_mRNA",568775,805242,236.467,-236.467,"CATG00000001295.1-ENSG00000177595.13"
"ENSG00000177600.4","CATG00000001295.1","coding_mRNA",568775,809969.5,241.1945,-241.1945,"CATG00000001295.1-ENSG00000177600.4"
"ENSG00000182272.7","CATG00000001295.1","coding_mRNA",568775,369504.5,199.2705,199.2705,"CATG00000001295.1-ENSG00000182272.7"
"ENSG00000184363.5","CATG00000001295.1","coding_mRNA",568775,405863,162.912,162.912,"CATG00000001295.1-ENSG00000184363.5"
"ENSG00000184524.5","CATG00000001295.1","coding_mRNA",568775,790094,221.319,-221.319,"CATG00000001295.1-ENSG00000184524.5"
"ENSG00000185101.8","CATG00000001295.1","coding_mRNA",568775,442072,126.703,126.703,"CATG00000001295.1-ENSG00000185101.8"
"ENSG00000185187.8","CATG00000001295.1","coding_mRNA",568775,407149.5,161.6255,161.6255,"CATG00000001295.1-ENSG00000185187.8"
"ENSG00000185507.15","CATG00000001295.1","coding_mRNA",568775,615950,47.175,-47.175,"CATG00000001295.1-ENSG00000185507.15"
"ENSG00000185522.4","CATG00000001295.1","coding_mRNA",568775,560723.5,8.0515,8.0515,"CATG00000001295.1-ENSG00000185522.4"
"ENSG00000255284.1","CATG00000001295.1","coding_mRNA",568775,777590,208.815,-208.815,"CATG00000001295.1-ENSG00000255284.1"
"ENSG00000069696.6","CATG00000001307.1","coding_mRNA",805403.5,615362,190.0415,190.0415,"CATG00000001307.1-ENSG00000069696.6"
"ENSG00000070031.3","CATG00000001307.1","coding_mRNA",805403.5,628574.5,176.829,176.829,"CATG00000001307.1-ENSG00000070031.3"
"ENSG00000070047.7","CATG00000001307.1","coding_mRNA",805403.5,576475.5,228.928,228.928,"CATG00000001307.1-ENSG00000070047.7"
"ENSG00000099849.10","CATG00000001307.1","coding_mRNA",805403.5,561002.5,244.401,244.401,"CATG00000001307.1-ENSG00000099849.10"
"ENSG00000177030.12","CATG00000001307.1","coding_mRNA",805403.5,695040.5,110.363,110.363,"CATG00000001307.1-ENSG00000177030.12"
"ENSG00000177042.10","CATG00000001307.1","coding_mRNA",805403.5,695808,109.5955,109.5955,"CATG00000001307.1-ENSG00000177042.10"
"ENSG00000177106.10","CATG00000001307.1","coding_mRNA",805403.5,706628,98.7755,98.7755,"CATG00000001307.1-ENSG00000177106.10"
"ENSG00000177156.6","CATG00000001307.1","coding_mRNA",805403.5,747446.5,57.957,57.957,"CATG00000001307.1-ENSG00000177156.6"
"ENSG00000177225.12","CATG00000001307.1","coding_mRNA",805403.5,777487.5,27.916,27.916,"CATG00000001307.1-ENSG00000177225.12"
"ENSG00000177542.6","CATG00000001307.1","coding_mRNA",805403.5,798271.5,7.132,7.132,"CATG00000001307.1-ENSG00000177542.6"
"ENSG00000177595.13","CATG00000001307.1","coding_mRNA",805403.5,805242,0.1615,0.1615,"CATG00000001307.1-ENSG00000177595.13"
"ENSG00000177600.4","CATG00000001307.1","coding_mRNA",805403.5,809969.5,4.566,-4.566,"CATG00000001307.1-ENSG00000177600.4"
"ENSG00000177666.11","CATG00000001307.1","coding_mRNA",805403.5,819571,14.1675,-14.1675,"CATG00000001307.1-ENSG00000177666.11"
"ENSG00000177685.12","CATG00000001307.1","coding_mRNA",805403.5,827306,21.9025,-21.9025,"CATG00000001307.1-ENSG00000177685.12"
"ENSG00000177697.13","CATG00000001307.1","coding_mRNA",805403.5,832969.5,27.566,-27.566,"CATG00000001307.1-ENSG00000177697.13"
"ENSG00000177700.5","CATG00000001307.1","coding_mRNA",805403.5,842523.5,37.12,-37.12,"CATG00000001307.1-ENSG00000177700.5"
"ENSG00000177830.13","CATG00000001307.1","coding_mRNA",805403.5,910822,105.4185,-105.4185,"CATG00000001307.1-ENSG00000177830.13"
"ENSG00000183020.9","CATG00000001307.1","coding_mRNA",805403.5,925900.5,120.497,-120.497,"CATG00000001307.1-ENSG00000183020.9"
"ENSG00000184524.5","CATG00000001307.1","coding_mRNA",805403.5,790094,15.3095,15.3095,"CATG00000001307.1-ENSG00000184524.5"
"ENSG00000185507.15","CATG00000001307.1","coding_mRNA",805403.5,615950,189.4535,189.4535,"CATG00000001307.1-ENSG00000185507.15"
"ENSG00000185522.4","CATG00000001307.1","coding_mRNA",805403.5,560723.5,244.68,244.68,"CATG00000001307.1-ENSG00000185522.4"
"ENSG00000214063.6","CATG00000001307.1","coding_mRNA",805403.5,842854,37.4505,-37.4505,"CATG00000001307.1-ENSG00000214063.6"
"ENSG00000255284.1","CATG00000001307.1","coding_mRNA",805403.5,777590,27.8135,27.8135,"CATG00000001307.1-ENSG00000255284.1"
"ENSG00000078902.11","CATG00000001318.1","coding_mRNA",1351714,1309625,42.089,42.089,"CATG00000001318.1-ENSG00000078902.11"
"ENSG00000174672.11","CATG00000001318.1","coding_mRNA",1351714,1389934,38.22,-38.22,"CATG00000001318.1-ENSG00000174672.11"
"ENSG00000184545.6","CATG00000001318.1","coding_mRNA",1351714,1572279.5,220.5655,-220.5655,"CATG00000001318.1-ENSG00000184545.6"
"ENSG00000267950.1","CATG00000001318.1","coding_mRNA",1351714,1274763,76.951,76.951,"CATG00000001318.1-ENSG00000267950.1"
"CATG00000001372.1","CATG00000001378.1","coding_mRNA",2929835,2700266.5,229.5685,229.5685,"CATG00000001378.1-CATG00000001372.1"
"CATG00000001377.1","CATG00000001378.1","coding_mRNA",2929835,2929184,0.651,0.651,"CATG00000001378.1-CATG00000001377.1"
"ENSG00000021762.15","CATG00000001378.1","coding_mRNA",2929835,3165290,235.455,-235.455,"CATG00000001378.1-ENSG00000021762.15"
"ENSG00000110619.12","CATG00000001378.1","coding_mRNA",2929835,3057409.5,127.5745,-127.5745,"CATG00000001378.1-ENSG00000110619.12"
"ENSG00000110628.9","CATG00000001378.1","coding_mRNA",2929835,2902305,27.53,27.53,"CATG00000001378.1-ENSG00000110628.9"
"ENSG00000129757.8","CATG00000001378.1","coding_mRNA",2929835,2885774.5,44.0605,44.0605,"CATG00000001378.1-ENSG00000129757.8"
"ENSG00000181649.5","CATG00000001378.1","coding_mRNA",2929835,2929420.5,0.4145,0.4145,"CATG00000001378.1-ENSG00000181649.5"
"ENSG00000205531.8","CATG00000001378.1","coding_mRNA",2929835,2992305,62.47,-62.47,"CATG00000001378.1-ENSG00000205531.8"
"ENSG00000110171.14","CATG00000001464.1","coding_mRNA",6612330,6473922,138.408,138.408,"CATG00000001464.1-ENSG00000110171.14"
"ENSG00000132254.8","CATG00000001464.1","coding_mRNA",6612330,6481327,131.003,131.003,"CATG00000001464.1-ENSG00000132254.8"
"ENSG00000132275.6","CATG00000001464.1","coding_mRNA",6612330,6603661,8.669,8.669,"CATG00000001464.1-ENSG00000132275.6"
"ENSG00000132286.7","CATG00000001464.1","coding_mRNA",6612330,6481483.5,130.8465,130.8465,"CATG00000001464.1-ENSG00000132286.7"
"ENSG00000158042.8","CATG00000001464.1","coding_mRNA",6612330,6683315,70.985,-70.985,"CATG00000001464.1-ENSG00000158042.8"
"ENSG00000166311.5","CATG00000001464.1","coding_mRNA",6612330,6390467,221.863,221.863,"CATG00000001464.1-ENSG00000166311.5"
"ENSG00000166313.14","CATG00000001464.1","coding_mRNA",6612330,6419084.5,193.2455,193.2455,"CATG00000001464.1-ENSG00000166313.14"
"ENSG00000166333.9","CATG00000001464.1","coding_mRNA",6612330,6603772.5,8.5575,8.5575,"CATG00000001464.1-ENSG00000166333.9"
"ENSG00000166337.5","CATG00000001464.1","coding_mRNA",6612330,6612200.5,0.1295,0.1295,"CATG00000001464.1-ENSG00000166337.5"
"ENSG00000166340.10","CATG00000001464.1","coding_mRNA",6612330,6619421,7.091,-7.091,"CATG00000001464.1-ENSG00000166340.10"
"ENSG00000166341.6","CATG00000001464.1","coding_mRNA",6612330,6630483,18.153,-18.153,"CATG00000001464.1-ENSG00000166341.6"
"ENSG00000179532.8","CATG00000001464.1","coding_mRNA",6612330,6508611.5,103.7185,103.7185,"CATG00000001464.1-ENSG00000179532.8"
"ENSG00000265264.1","CATG00000001464.1","coding_mRNA",6612330,6481483.5,130.8465,130.8465,"CATG00000001464.1-ENSG00000265264.1"
"ENSG00000110171.14","CATG00000001465.1","coding_mRNA",6617728.5,6473922,143.8065,143.8065,"CATG00000001465.1-ENSG00000110171.14"
"ENSG00000132254.8","CATG00000001465.1","coding_mRNA",6617728.5,6481327,136.4015,136.4015,"CATG00000001465.1-ENSG00000132254.8"
"ENSG00000132275.6","CATG00000001465.1","coding_mRNA",6617728.5,6603661,14.0675,14.0675,"CATG00000001465.1-ENSG00000132275.6"
"ENSG00000132286.7","CATG00000001465.1","coding_mRNA",6617728.5,6481483.5,136.245,136.245,"CATG00000001465.1-ENSG00000132286.7"
"ENSG00000158042.8","CATG00000001465.1","coding_mRNA",6617728.5,6683315,65.5865,-65.5865,"CATG00000001465.1-ENSG00000158042.8"
"ENSG00000166311.5","CATG00000001465.1","coding_mRNA",6617728.5,6390467,227.2615,227.2615,"CATG00000001465.1-ENSG00000166311.5"
"ENSG00000166313.14","CATG00000001465.1","coding_mRNA",6617728.5,6419084.5,198.644,198.644,"CATG00000001465.1-ENSG00000166313.14"
"ENSG00000166333.9","CATG00000001465.1","coding_mRNA",6617728.5,6603772.5,13.956,13.956,"CATG00000001465.1-ENSG00000166333.9"
"ENSG00000166337.5","CATG00000001465.1","coding_mRNA",6617728.5,6612200.5,5.528,5.528,"CATG00000001465.1-ENSG00000166337.5"
"ENSG00000166340.10","CATG00000001465.1","coding_mRNA",6617728.5,6619421,1.6925,-1.6925,"CATG00000001465.1-ENSG00000166340.10"
"ENSG00000166341.6","CATG00000001465.1","coding_mRNA",6617728.5,6630483,12.7545,-12.7545,"CATG00000001465.1-ENSG00000166341.6"
"ENSG00000179532.8","CATG00000001465.1","coding_mRNA",6617728.5,6508611.5,109.117,109.117,"CATG00000001465.1-ENSG00000179532.8"
"ENSG00000265264.1","CATG00000001465.1","coding_mRNA",6617728.5,6481483.5,136.245,136.245,"CATG00000001465.1-ENSG00000265264.1"
"ENSG00000130413.11","CATG00000001498.1","coding_mRNA",8717837.5,8594220,123.6175,123.6175,"CATG00000001498.1-ENSG00000130413.11"
"ENSG00000166436.11","CATG00000001498.1","coding_mRNA",8717837.5,8682649,35.1885,35.1885,"CATG00000001498.1-ENSG00000166436.11"
"ENSG00000166441.8","CATG00000001498.1","coding_mRNA",8717837.5,8682775,35.0625,35.0625,"CATG00000001498.1-ENSG00000166441.8"
"ENSG00000166444.13","CATG00000001498.1","coding_mRNA",8718183,8810684,92.501,-92.501,"CATG00000001498.1-ENSG00000166444.13"
"ENSG00000166452.7","CATG00000001498.1","coding_mRNA",8718183,8911192,193.009,-193.009,"CATG00000001498.1-ENSG00000166452.7"
"ENSG00000175348.6","CATG00000001498.1","coding_mRNA",8718183,8964421,246.238,-246.238,"CATG00000001498.1-ENSG00000175348.6"
"ENSG00000166471.6","CATG00000001508.1","coding_mRNA",9265472,9314610,49.138,-49.138,"CATG00000001508.1-ENSG00000166471.6"
"ENSG00000166478.5","CATG00000001508.1","coding_mRNA",9265472,9461019,195.547,-195.547,"CATG00000001508.1-ENSG00000166478.5"
"ENSG00000175356.8","CATG00000001508.1","coding_mRNA",9265472,9139076.5,126.3955,126.3955,"CATG00000001508.1-ENSG00000175356.8"
"ENSG00000184014.3","CATG00000001508.1","coding_mRNA",9265472,9265337.5,0.1345,0.1345,"CATG00000001508.1-ENSG00000184014.3"
"ENSG00000205339.5","CATG00000001508.1","coding_mRNA",9265472,9384643,119.171,-119.171,"CATG00000001508.1-ENSG00000205339.5"
"ENSG00000268403.1","CATG00000001508.1","coding_mRNA",9265472,9460625,195.153,-195.153,"CATG00000001508.1-ENSG00000268403.1"
"ENSG00000166471.6","CATG00000001511.1","coding_mRNA",9314912,9314610,0.302,0.302,"CATG00000001511.1-ENSG00000166471.6"
"ENSG00000166478.5","CATG00000001511.1","coding_mRNA",9314960,9461019,146.059,-146.059,"CATG00000001511.1-ENSG00000166478.5"
"ENSG00000175356.8","CATG00000001511.1","coding_mRNA",9314912,9139076.5,175.8355,175.8355,"CATG00000001511.1-ENSG00000175356.8"
"ENSG00000184014.3","CATG00000001511.1","coding_mRNA",9314912,9265337.5,49.5745,49.5745,"CATG00000001511.1-ENSG00000184014.3"
"ENSG00000205339.5","CATG00000001511.1","coding_mRNA",9314960,9384643,69.683,-69.683,"CATG00000001511.1-ENSG00000205339.5"
"ENSG00000268403.1","CATG00000001511.1","coding_mRNA",9314960,9460625,145.665,-145.665,"CATG00000001511.1-ENSG00000268403.1"
"ENSG00000110321.11","CATG00000001543.1","coding_mRNA",10931388.5,10808932,122.4565,122.4565,"CATG00000001543.1-ENSG00000110321.11"
"ENSG00000198730.3","CATG00000001543.1","coding_mRNA",10931388.5,10751232,180.1565,180.1565,"CATG00000001543.1-ENSG00000198730.3"
"ENSG00000236287.3","CATG00000001543.1","coding_mRNA",10931388.5,10858060,73.3285,73.3285,"CATG00000001543.1-ENSG00000236287.3"
"ENSG00000050165.13","CATG00000001570.1","coding_mRNA",12009491,12009324.5,0.1665,0.1665,"CATG00000001570.1-ENSG00000050165.13"
"ENSG00000133816.9","CATG00000001570.1","coding_mRNA",12009491,12110592,101.101,-101.101,"CATG00000001570.1-ENSG00000133816.9"
"ENSG00000170242.13","CATG00000001570.1","coding_mRNA",12009491,11841991.5,167.4995,167.4995,"CATG00000001570.1-ENSG00000170242.13"
"ENSG00000050165.13","CATG00000001572.1","coding_mRNA",12077124,12009324.5,67.7995,67.7995,"CATG00000001572.1-ENSG00000050165.13"
"ENSG00000133808.4","CATG00000001572.1","coding_mRNA",12077124,12287244,210.12,-210.12,"CATG00000001572.1-ENSG00000133808.4"
"ENSG00000133816.9","CATG00000001572.1","coding_mRNA",12077124,12110592,33.468,-33.468,"CATG00000001572.1-ENSG00000133816.9"
"ENSG00000170242.13","CATG00000001572.1","coding_mRNA",12077124,11841991.5,235.1325,235.1325,"CATG00000001572.1-ENSG00000170242.13"
"ENSG00000133794.13","CATG00000001594.1","coding_mRNA",13118704,13277825,159.121,-159.121,"CATG00000001594.1-ENSG00000133794.13"
"ENSG00000133794.13","CATG00000001600.1","coding_mRNA",13463359.5,13277825,185.5345,185.5345,"CATG00000001600.1-ENSG00000133794.13"
"ENSG00000148925.6","CATG00000001600.1","coding_mRNA",13463359.5,13463235,0.1245,0.1245,"CATG00000001600.1-ENSG00000148925.6"
"ENSG00000197601.8","CATG00000001600.1","coding_mRNA",13463359.5,13668675.5,205.316,-205.316,"CATG00000001600.1-ENSG00000197601.8"
"ENSG00000157216.11","CATG00000001614.1","coding_mRNA",54488524,54406418,82.106,82.106,"CATG00000001614.1-ENSG00000157216.11"
"ENSG00000162390.13","CATG00000001614.1","coding_mRNA",54488524,54542273,53.749,-53.749,"CATG00000001614.1-ENSG00000162390.13"
"ENSG00000243725.2","CATG00000001614.1","coding_mRNA",54488524,54715864.5,227.3405,-227.3405,"CATG00000001614.1-ENSG00000243725.2"
"ENSG00000110693.11","CATG00000001647.1","coding_mRNA",16764164.5,16738459.5,25.705,25.705,"CATG00000001647.1-ENSG00000110693.11"
"ENSG00000110696.5","CATG00000001647.1","coding_mRNA",16764164.5,16738649.5,25.515,25.515,"CATG00000001647.1-ENSG00000110696.5"
"ENSG00000011405.9","CATG00000001650.1","coding_mRNA",17077882.5,17207967.5,130.085,-130.085,"CATG00000001650.1-ENSG00000011405.9"
"ENSG00000070081.11","CATG00000001650.1","coding_mRNA",17077882.5,17276729,198.8465,-198.8465,"CATG00000001650.1-ENSG00000070081.11"
"ENSG00000110700.2","CATG00000001650.1","coding_mRNA",17077882.5,17077669.5,0.213,0.213,"CATG00000001650.1-ENSG00000110700.2"
"ENSG00000166689.10","CATG00000001650.1","coding_mRNA",17077882.5,17014415.5,63.467,63.467,"CATG00000001650.1-ENSG00000166689.10"
"ENSG00000074319.8","CATG00000001674.1","coding_mRNA",18526976.5,18526916.5,0.06,0.06,"CATG00000001674.1-ENSG00000074319.8"
"ENSG00000110756.13","CATG00000001674.1","coding_mRNA",18526976.5,18322148.5,204.828,204.828,"CATG00000001674.1-ENSG00000110756.13"
"ENSG00000110768.7","CATG00000001674.1","coding_mRNA",18526976.5,18322570.5,204.406,204.406,"CATG00000001674.1-ENSG00000110768.7"
"ENSG00000134333.9","CATG00000001674.1","coding_mRNA",18526976.5,18394564,132.4125,132.4125,"CATG00000001674.1-ENSG00000134333.9"
"ENSG00000151116.12","CATG00000001674.1","coding_mRNA",18526976.5,18588680,61.7035,-61.7035,"CATG00000001674.1-ENSG00000151116.12"
"ENSG00000151117.4","CATG00000001674.1","coding_mRNA",18526976.5,18698778.5,171.802,-171.802,"CATG00000001674.1-ENSG00000151117.4"
"ENSG00000179119.10","CATG00000001674.1","coding_mRNA",18526976.5,18634343.5,107.367,-107.367,"CATG00000001674.1-ENSG00000179119.10"
"ENSG00000129173.8","CATG00000001690.1","coding_mRNA",19296070.5,19240952.5,55.118,55.118,"CATG00000001690.1-ENSG00000129173.8"
"ENSG00000177054.9","CATG00000001690.1","coding_mRNA",19296070.5,19117154.5,178.916,178.916,"CATG00000001690.1-ENSG00000177054.9"
"ENSG00000166833.15","CATG00000001704.1","coding_mRNA",19722104.5,19712834.5,9.27,9.27,"CATG00000001704.1-ENSG00000166833.15"
"ENSG00000166833.15","CATG00000001706.1","coding_mRNA",19741884,19712834.5,29.0495,29.0495,"CATG00000001706.1-ENSG00000166833.15"
"ENSG00000166833.15","CATG00000001709.1","coding_mRNA",19796407,19712834.5,83.5725,83.5725,"CATG00000001709.1-ENSG00000166833.15"
"ENSG00000166833.15","CATG00000001710.1","coding_mRNA",19818264.5,19712834.5,105.43,105.43,"CATG00000001710.1-ENSG00000166833.15"
"ENSG00000109881.12","CATG00000001801.1","coding_mRNA",27234608,27363222.5,128.6145,-128.6145,"CATG00000001801.1-ENSG00000109881.12"
"ENSG00000176971.2","CATG00000001801.1","coding_mRNA",27234608,26994118,240.49,240.49,"CATG00000001801.1-ENSG00000176971.2"
"ENSG00000205213.9","CATG00000001801.1","coding_mRNA",27234608,27472772,238.164,-238.164,"CATG00000001801.1-ENSG00000205213.9"
"ENSG00000148943.7","CATG00000001815.1","coding_mRNA",27718635,27506772,211.863,211.863,"CATG00000001815.1-ENSG00000148943.7"
"ENSG00000176697.14","CATG00000001815.1","coding_mRNA",27718635,27700454.5,18.1805,18.1805,"CATG00000001815.1-ENSG00000176697.14"
"ENSG00000205213.9","CATG00000001815.1","coding_mRNA",27718635,27472791.5,245.8435,245.8435,"CATG00000001815.1-ENSG00000205213.9"
"ENSG00000085063.10","CATG00000001975.1","coding_mRNA",33701060.5,33717450.5,16.39,-16.39,"CATG00000001975.1-ENSG00000085063.10"
"ENSG00000110429.9","CATG00000001975.1","coding_mRNA",33701060.5,33774512.5,73.452,-73.452,"CATG00000001975.1-ENSG00000110429.9"
"ENSG00000205177.5","CATG00000001975.1","coding_mRNA",33701060.5,33700642.5,0.418,0.418,"CATG00000001975.1-ENSG00000205177.5"
"ENSG00000121691.4","CATG00000001994.1","coding_mRNA",34411829,34438957.5,27.1285,-27.1285,"CATG00000001994.1-ENSG00000121691.4"
"ENSG00000135373.8","CATG00000001994.1","coding_mRNA",34411829,34621082.5,209.2535,-209.2535,"CATG00000001994.1-ENSG00000135373.8"
"ENSG00000166016.4","CATG00000001994.1","coding_mRNA",34411829,34358008,53.821,53.821,"CATG00000001994.1-ENSG00000166016.4"
"ENSG00000110492.11","CATG00000002207.1","coding_mRNA",46542349,46381668.5,160.6805,160.6805,"CATG00000002207.1-ENSG00000110492.11"
"ENSG00000110497.10","CATG00000002207.1","coding_mRNA",46542349,46594033,51.684,-51.684,"CATG00000002207.1-ENSG00000110497.10"
"ENSG00000149091.11","CATG00000002207.1","coding_mRNA",46542349,46347546,194.803,194.803,"CATG00000002207.1-ENSG00000149091.11"
"ENSG00000175213.2","CATG00000002207.1","coding_mRNA",46542349,46701028,158.679,-158.679,"CATG00000002207.1-ENSG00000175213.2"
