primiRID,primiRname,miRname,locus,strand,Stars,nameStars,Pt134_0h,Pt151_0h,Pt157_0h,Pt2279_0h,Pt134_4h,Pt151_4h,Pt157_4h,Pt2279_4h,Pt134_8h,Pt151_8h,Pt157_8h,Pt2279_8h,Pt134_24h,Pt151_24h,Pt157_24h,Pt2279_24h,Hour0_meanrpm,Hour0_serpm,Hour4_meanrpm,Hour4_serpm,Hour8_meanrpm,Hour8_serpm,Hour24_meanrpm,Hour24_serpm,rpm_max_treatment,padj_LRT,LogFC_0_4,preadj_0_4,LogFC_4_8,preadj_4_8,LogFC_8_24,preadj_8_24,LogFC_0_8,preadj_0_8,LogFC_0_24,preadj_0_24,LogFC_4_24,preadj_4_24,DE_LRT,DE_pairs,DE_consensus
MI0000084,hsa-mir-26b,hsa-miR-26b-3p,chr2:218402692-218402713,+,<1% RPMM,hsa-miR-26b-3p***,23.25881115,30.5426694,22.55293108,31.64870895,22.73215247,22.89491078,23.75132062,26.21139702,21.5389804,29.76821399,21.07981344,20.37320029,17.6494348,22.99695442,16.75711884,25.91311647,27.00078014,2.379319143,23.89744522,0.803051878,23.19005203,2.205788086,20.82915613,2.183997054,27.00078014,0.769167483,-0.127079948,1,-0.098506486,1,-0.14489361,1,-0.225586434,1,-0.370480044,0.774128548,-0.243400096,1,NA,NA,Stable
MI0000084,hsa-mir-26b,hsa-miR-26b-5p,chr2:218402657-218402677,+,Single miR only,hsa-miR-26b-5p,3900.630075,3475.599148,3267.428175,2757.324363,3012.230191,3688.911279,2716.693485,1882.054836,3324.734923,1802.2775,2135.011105,3191.411728,3091.749846,3305.342135,2455.135535,1969.154673,3350.24544,237.530858,2824.972448,374.4188522,2613.358814,379.3492859,2705.345547,304.670073,3350.24544,0.970837113,-0.226774775,1,-0.118947166,1,0.044778685,1,-0.345721941,1,-0.300943256,1,-0.074168481,1,NA,NA,Stable
MI0000085,hsa-mir-27a,hsa-miR-27a-5p,chr19:13836487-13836508,-,<10% RPMM,hsa-miR-27a-5p**,50.81890929,37.47909981,130.1130639,64.59297909,86.82215655,114.0582828,85.96234849,99.87116237,74.18982138,80.92330017,66.46941175,148.2901792,64.80441327,75.78870514,61.80547727,82.82510124,70.75101303,20.54686399,96.67848755,6.609547085,92.46817812,18.84014815,71.30592423,4.876088773,96.67848755,0.919266405,0.539699008,1,-0.145485689,1,-0.318834266,1,0.394213319,1,0.075379053,1,-0.464319955,1,NA,NA,Stable
MI0000085,hsa-mir-27a,hsa-miR-27a-3p,chr19:13836447-13836467,-,Single miR only,hsa-miR-27a-3p,3773.821762,4389.19416,4505.381693,2749.180835,4118.186074,5007.574885,3803.044026,1740.283703,4882.537078,1741.72953,2696.00614,3291.941781,7007.36453,4341.217528,3585.696994,2265.096994,3854.394613,401.8482522,3667.272172,691.1013714,3153.053633,658.9847645,4299.844011,999.2739245,4299.844011,0.992535394,-0.097648703,1,-0.192201236,1,0.371220164,1,-0.289849939,1,0.081370226,1,0.179018928,1,NA,NA,Stable
MI0000086,hsa-mir-28,hsa-miR-28-5p,chr3:188688794-188688815,+,<20% RPMM,hsa-miR-28-5p*,384.4076116,413.1651212,388.6043509,396.0715624,378.5270035,410.2768011,389.71777,344.9572907,389.7266795,393.2005353,369.4067308,389.0947269,377.1050993,346.2560307,350.4849336,372.4707769,395.5621615,6.344018112,380.8697163,13.65727922,385.3571681,5.392872121,361.5792101,7.732842617,395.5621615,0.970837113,-0.021039536,1,-0.030117651,1,-0.065491661,1,-0.051157186,1,-0.116648848,1,-0.095609312,1,NA,NA,Stable
MI0000086,hsa-mir-28,hsa-miR-28-3p,chr3:188688834-188688855,+,Single miR only,hsa-miR-28-3p,2053.784886,3510.84069,2830.39285,3193.373242,2503.763271,3412.673773,3266.24239,4145.801183,2783.683099,4967.679089,3769.716638,3218.130679,2536.398928,3204.965491,3075.692994,3805.111084,2897.097917,313.5928483,3332.120154,336.536366,3684.802376,472.8267404,3155.542124,260.4637984,3684.802376,0.635987125,0.246959562,1,0.090661295,1,-0.18659988,1,0.337620856,0.545143502,0.151020977,1,-0.095938585,1,NA,NA,Stable
MI0000087,hsa-mir-29a,hsa-miR-29a-5p,chr7:130876786-130876807,-,<1% RPMM,hsa-miR-29a-5p***,6.212970101,5.146383854,3.325111633,6.107645588,4.399771447,7.742642554,2.723775301,3.061185054,4.23415854,3.034623757,2.549977433,9.01764603,3.368212748,7.810286408,3.37318626,2.906143903,5.198027794,0.668829479,4.481843589,1.145593751,4.70910144,1.479155706,4.36445733,1.153817493,5.198027794,0.997263686,-0.212266609,1,0.044776666,1,-0.059669496,1,-0.167489944,1,-0.22715944,1,-0.014892831,1,NA,NA,Stable
MI0000087,hsa-mir-29a,hsa-miR-29a-3p,chr7:130876748-130876769,-,Single miR only,hsa-miR-29a-3p,3183.908216,3732.247073,2994.335311,2937.222287,3327.253827,3975.305799,2608.178277,2219.550488,4162.546033,2630.585279,2247.720108,3237.668912,4342.838789,3082.170432,2388.215872,2509.697439,3211.928222,181.2748497,3032.572098,389.0906499,3069.630083,417.4324964,3080.730633,447.0807788,3211.928222,0.997263686,-0.077003894,1,-0.020734616,1,0.011332105,1,-0.09773851,1,-0.086406405,1,-0.009402511,1,NA,NA,Stable
MI0000088,hsa-mir-30a,hsa-miR-30a-3p,chr6:71403554-71403575,-,<10% RPMM,hsa-miR-30a-3p**,1389.156392,867.725069,633.5060512,824.5321543,1357.329491,754.6162592,565.6736545,661.7899438,1306.698144,964.7213428,592.7847539,604.5162709,1050.61292,571.4526222,476.3809498,572.5103489,928.7299166,161.6911755,834.8523372,178.3788011,867.180128,170.0430089,667.7392103,129.5987091,928.7299166,0.012715008,-0.14432688,1,0.016741294,1,-0.344351088,0.152370231,-0.127585586,1,-0.471936674,0.004557035,-0.327609794,0.213603689,DE,NA,Stable
MI0000088,hsa-mir-30a,hsa-miR-30a-5p,chr6:71403595-71403616,-,Single miR only,hsa-miR-30a-5p,13994.95411,15050.59958,8218.953107,9367.09245,15113.06826,15130.03935,6716.176186,4984.948536,15122.94155,4423.180884,4696.718434,9858.458026,16111.2394,8975.465432,4482.855726,4644.744493,11657.89981,1684.398689,10486.05808,2699.537012,8525.324725,2529.683815,8553.576263,2725.588531,11657.89981,0.893973937,-0.215255931,1,-0.28847334,1,-0.0890795,1,-0.503729271,1,-0.592808772,1,-0.37755284,1,NA,NA,Stable
MI0000089,hsa-mir-31,hsa-miR-31-3p,chr9:21512121-21512142,-,<10% RPMM,hsa-miR-31-3p**,37.43712753,36.13656489,28.62487406,51.08212673,52.79725736,64.27225862,73.97773717,187.3062605,77.13532297,106.5008433,129.0288581,225.2741573,77.60362172,67.54451393,113.6002082,240.7255866,38.3201733,4.676307289,94.5883784,31.2075967,134.4847954,32.07353407,124.8684826,39.86419344,134.4847954,1.01E-09,1.140201977,0.000206631,0.534085783,0.615382304,-0.147778872,1,1.674287761,3.45E-10,1.526508889,2.26E-08,0.386306911,1,DE,DE,DE
MI0000089,hsa-mir-31,hsa-miR-31-5p,chr9:21512158-21512178,-,Single miR only,hsa-miR-31-5p,5944.537931,5323.150952,5016.292324,8624.735891,6475.730274,6087.715149,5184.542858,7904.171132,7322.701054,4699.331646,5270.123359,9390.3754,8765.03267,5226.672591,6389.141213,8892.558165,6227.179274,822.1758871,6413.039853,565.8653852,6670.632865,1067.303758,7318.35116,904.1370401,7318.35116,0.893973937,0.093832952,1,-0.026494071,1,0.180851359,1,0.067338882,1,0.248190241,0.932295531,0.154357289,1,NA,NA,Stable
MI0000090,hsa-mir-32,hsa-miR-32-5p,chr9:109046272-109046293,-,>20% RPMM,hsa-miR-32-5p,1.11514848,1.901924468,2.168551065,0.740320677,2.786521916,2.747389293,1.63426518,0.191324066,1.288656947,0.144505893,0.169998496,1.33594756,3.907126788,2.748063736,0.87049968,0,1.481486173,0.33321116,1.839875114,0.610990873,0.734777224,0.33361452,1.881422551,0.885826378,1.881422551,0.992535394,0.096137486,1,-0.989362817,1,0.877445268,1,-0.893225332,1,-0.015780064,1,-0.11191755,1,NA,NA,Stable
MI0000090,hsa-mir-32,hsa-miR-32-3p,chr9:109046231-109046252,-,Single miR only,hsa-miR-32-3p,1.433762331,2.685069837,0.578280284,1.850801693,0.733295241,3.912948387,0.653706072,0.382648132,0.736375398,1.445058932,0.169998496,3.00588201,2.829298708,2.314158936,1.74099936,0.968714634,1.636978536,0.438401883,1.420649458,0.834149201,1.339328709,0.613695407,1.96329291,0.399131701,1.96329291,0.986580855,-0.279965627,1,-0.023262865,1,0.874356201,1,-0.303228492,1,0.571127709,1,0.851093336,1,NA,NA,Stable
MI0000091,hsa-mir-33a,hsa-miR-33a-5p,chr22:41900949-41900969,+,>20% RPMM,hsa-miR-33a-5p,0.159306926,1.342534918,0.433710213,0,0.293318096,2.164609746,0.54475506,0,0.368187699,0,0,1.502941005,0.13472851,1.446349335,0.5440623,0,0.483888014,0.299901763,0.750670726,0.484278052,0.467782176,0.355798771,0.531285036,0.326219098,0.750670726,NA,0.620740769,1,0.733255588,1,-1.168023632,1,1.353996357,1,0.185972725,1,-0.434768044,1,NA,NA,Stable
MI0000091,hsa-mir-33a,hsa-miR-33a-3p,chr22:41900989-41901010,+,Single miR only,hsa-miR-33a-3p,2.230296959,3.468215206,3.469681704,4.256843895,2.053226675,2.414372409,1.852167205,4.59177758,1.472750797,4.768694475,2.039981946,5.844770575,2.694570199,1.880254135,3.04674888,8.234074392,3.356259441,0.41875237,2.727885967,0.632088549,3.531549448,1.054551457,3.963911901,1.444193366,3.963911901,0.992535394,-0.34929146,1,0.313302082,1,0.13872318,1,-0.035989378,1,0.102733802,1,0.452025263,1,NA,NA,Stable
MI0000093,hsa-mir-92a-1,hsa-miR-92a-1-5p,chr13:91351324-91351346,+,<1% RPMM,hsa-miR-92a-1-5p***,4.77920777,2.573191927,7.662213764,9.439088636,4.253112398,6.077558134,10.67719918,30.99449867,7.547847832,21.2423663,16.99984955,15.86437728,4.715497847,9.97981041,10.44599616,23.49132988,6.113425524,1.521297995,13.00059209,6.148344145,15.41361024,2.865948963,12.15815857,3.994899576,15.41361024,0.178550443,0.851998713,0.829413609,0.558983355,1,-0.536512763,1,1.410982067,0.051392223,0.874469304,0.792515632,0.022470592,1,NA,NA,Stable
MI0000093,hsa-mir-92a-1,hsa-miR-92a-3p,chr13:91351361-91351382,+,Single miR only,hsa-miR-92a-3p,4390.817485,6422.239538,9241.20808,10966.74035,4668.597482,6214.095056,10040.70737,15213.70707,5394.686168,12406.55346,14750.59946,10523.42592,5887.09697,6826.913495,9852.533002,15190.89854,7755.251364,1461.108733,9034.276743,2348.950863,10768.81625,1989.100953,9439.360501,2095.518171,10768.81625,0.728163779,0.20844189,1,0.285102447,1,-0.20428091,1,0.493544336,0.583576367,0.289263426,1,0.080821536,1,NA,NA,Stable
MI0000094,hsa-mir-92a-2,hsa-miR-92a-3p,chrX:134169544-134169565,-,Single miR only,hsa-miR-92a-3p,361.3081074,283.4986236,300.4166076,459.5540604,247.7071324,195.3144025,306.8060499,635.1958986,298.0479425,470.8001999,517.8154173,510.6659548,331.1626774,300.117487,407.1762253,686.5764971,351.1943498,39.7965717,346.2558709,98.9687698,449.3323786,51.47781249,431.2582217,88.02668847,449.3323786,0.805676231,-0.100284914,1,0.450600956,0.925277432,-0.110293037,1,0.350316042,1,0.240023006,1,0.34030792,1,NA,NA,Stable
MI0000095,hsa-mir-93,hsa-miR-93-3p,chr7:100093777-100093798,-,<10% RPMM,hsa-miR-93-3p**,10.83287094,12.97783755,11.85474582,14.06609287,8.066247652,10.32352341,14.27258258,17.60181406,10.30925558,21.38687219,17.33984654,14.86241661,6.871154006,11.13688988,12.73105782,17.19468476,12.4328868,0.698726884,12.56604192,2.112429876,15.97459773,2.318218923,11.98344662,2.132450069,15.97459773,0.919266405,-0.000702338,1,0.327067584,1,-0.426687241,1,0.326365246,1,-0.100321995,1,-0.099619657,1,NA,NA,Stable
MI0000095,hsa-mir-93,hsa-miR-93-5p,chr7:100093815-100093837,-,Single miR only,hsa-miR-93-5p,308.0995942,374.5672423,296.0795054,414.209419,300.6510488,376.309079,270.8522159,324.8682638,309.0935734,263.1452315,262.4776771,411.4718485,312.570143,306.481424,273.9897742,422.1174019,348.2389402,27.95391637,318.1701519,22.30639965,311.5470826,35.04939883,328.7896858,32.24105175,348.2389402,0.986580855,-0.087523878,1,-0.091531436,1,0.103083572,1,-0.179055314,1,-0.075971742,1,0.011552136,1,NA,NA,Stable
MI0000097,hsa-mir-95,hsa-miR-95-3p,chr4:8005312-8005333,-,Single miR only,hsa-miR-95-3p,0,0.11187791,0.722850355,0.740320677,0,0.249762663,0.871608096,0.956620329,0,0,0.339996991,0,0,0.144634933,0.97931214,0.726535976,0.393762236,0.196407148,0.519497772,0.234110511,0.084999248,0.084999248,0.462620762,0.23305117,0.519497772,NA,0.517901579,1,-2.293123945,0.960791005,1.983933229,1,-1.775222365,1,0.208710863,1,-0.309190716,NA,NA,NA,Stable
MI0000098,hsa-mir-96,hsa-miR-96-5p,chr7:129774739-129774761,-,Single miR only,hsa-miR-96-5p,0,0,0,0,0,0,0.435804048,0,0,0.289011786,0,0.33398689,0.26945702,0,0,0,0,0,0.108951012,0.108951012,0.155749669,0.090389536,0.067364255,0.067364255,0.155749669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0000100,hsa-mir-98,hsa-miR-98-3p,chrX:53556241-53556262,-,<1% RPMM,hsa-miR-98-3p***,10.67356402,26.29130882,15.03528739,8.698767958,13.19931434,36.54860302,13.40097448,6.122370107,8.284223231,7.080788765,4.92995637,18.87025929,11.18246632,22.99695442,7.181622359,9.202789026,15.17473205,3.934848032,17.31781549,6.62988739,9.791306913,3.104812329,12.64095803,3.547290179,17.31781549,0.987220453,0.130089516,1,-0.615325506,1,0.192173451,1,-0.48523599,1,-0.293062539,1,-0.423152055,1,NA,NA,Stable
MI0000100,hsa-mir-98,hsa-miR-98-5p,chrX:53556299-53556320,-,Single miR only,hsa-miR-98-5p,3470.819989,4406.982748,2965.855007,4504.666241,4284.204117,3649.365524,2685.097691,2321.143567,4018.216455,1880.888705,1537.636392,4651.602411,4368.03302,4185.445705,2075.380049,2581.140143,3837.080996,372.3394414,3234.952725,448.1493599,3022.085991,772.0924771,3302.499729,573.0864646,3837.080996,0.986580855,-0.220172862,1,-0.201145218,1,0.179640603,1,-0.421318081,1,-0.241677478,1,-0.021504615,1,NA,NA,Stable
MI0000101,hsa-mir-99a,hsa-miR-99a-3p,chr21:16539138-16539159,+,<1% RPMM,hsa-miR-99a-3p***,3.504752365,7.607697871,6.939363409,9.624168805,2.053226675,6.743591902,5.011746553,2.869860988,5.706909337,4.624188581,4.419960883,5.176796795,6.332239967,8.678096008,2.61149904,6.538823782,6.918995612,1.27311117,4.169606529,1.060778122,4.981963899,0.289734981,6.040164699,1.259907359,6.918995612,0.95964879,-0.688171354,1,0.260877028,1,0.240004662,1,-0.427294327,1,-0.187289664,1,0.50088169,1,NA,NA,Stable
MI0000101,hsa-mir-99a,hsa-miR-99a-5p,chr21:16539101-16539122,+,Single miR only,hsa-miR-99a-5p,706.5262153,1358.869093,815.6643407,980.3696569,708.3632029,1326.989029,821.9264348,1024.731697,708.9454147,1373.094997,808.1728477,854.0044778,683.7471879,1311.694212,914.8951635,1192.972072,965.3573266,142.7347233,970.5025908,135.6513021,936.0544343,148.7920405,1025.827159,141.1211088,1025.827159,0.970837113,0.044840338,1,-0.104455294,1,0.164702437,1,-0.059614956,1,0.10508748,1,0.060247142,1,NA,NA,Stable
MI0000102,hsa-mir-100,hsa-miR-100-3p,chr11:122152240-122152261,-,<1% RPMM,hsa-miR-100-3p***,119.1615804,185.9410862,109.1504036,151.950819,156.7785225,407.6959203,137.8230302,75.57300601,204.7123607,56.06828655,62.55944635,267.189512,267.3013637,342.4955225,148.9642577,95.9027488,141.5509723,17.39185812,194.4676198,73.1615307,147.6324014,52.57805251,213.6659732,55.92278671,213.6659732,0.992535394,0.370521212,1,-0.269834912,1,0.443993988,1,0.1006863,1,0.544680288,1,0.174159076,1,NA,NA,Stable
MI0000102,hsa-mir-100,hsa-miR-100-5p,chr11:122152275-122152296,-,Single miR only,hsa-miR-100-5p,206629.5259,154981.0003,170408.0678,101033.9689,165537.4409,181827.4684,182494.1436,135035.1864,151208.9811,180820.9466,175463.9471,101119.3738,135341.5246,176247.5016,229519.21,134393.6561,158263.1407,21933.15037,166223.5598,11110.80276,152153.3122,18190.13835,168875.4731,22445.36149,168875.4731,0.989342575,0.126148956,1,-0.201545288,1,0.194164538,1,-0.075396332,1,0.118768207,1,-0.00738075,1,NA,NA,Stable
MI0000103,hsa-mir-101-1,hsa-miR-101-5p,chr1:65058477-65058498,-,<10% RPMM,hsa-miR-101-5p**,1.593069257,2.237558197,1.879410923,1.850801693,0.586636193,1.165559094,0.871608096,0.765296263,0.736375398,0,1.359987964,1.836927895,0.53891404,0.578539734,0.21762492,0.484357317,1.890210018,0.13248051,0.847274912,0.121295083,0.983322814,0.39774626,0.454859003,0.081400416,1.890210018,NA,-1.107898752,1,0.063163348,1,-1.012330334,1,-1.044735404,1,-2.057065738,0.258033327,-0.949166986,1,NA,NA,Stable
MI0000103,hsa-mir-101-1,hsa-miR-101-3p,chr1:65058442-65058462,-,Single miR only,hsa-miR-101-3p,36.79989983,87.2647697,61.73142032,46.64020267,35.34483062,41.29409362,23.96922265,36.35157251,47.49621319,5.780235727,37.39966901,70.30424035,27.88880155,28.34844696,21.98011692,25.18658049,58.10907313,10.98784138,34.23992985,3.662063323,40.24508957,13.39170735,25.85098648,1.466715879,58.10907313,0.711625862,-0.763716678,1,0.166855646,1,-0.574488604,1,-0.596861031,1,-1.171349635,0.580956841,-0.407632957,1,NA,NA,Stable
MI0000105,hsa-mir-29b-1,hsa-miR-29b-1-5p,chr7:130877507-130877530,-,Single miR only,hsa-miR-29b-1-5p,25.80772196,17.67670976,13.73415675,50.89704656,36.8114211,56.69612451,26.58404694,80.73875579,47.31211934,56.50180423,18.69983451,87.33757174,28.69717261,33.84457443,25.0268658,63.69298721,27.02890876,8.343627092,50.20758708,11.94355577,52.46283245,14.13927924,37.81540001,8.813368885,52.46283245,0.002716054,0.973195574,0.002834784,-0.030531232,1,-0.36679186,1,0.942664342,0.005112073,0.575872482,0.458060658,-0.397323092,1,DE,DE,DE
MI0000105,hsa-mir-29b-1,hsa-miR-29b-3p,chr7:130877467-130877489,-,>20% RPMM,hsa-miR-29b-3p,25.96702888,36.02468698,12.72216625,12.77053168,26.98526487,54.86453165,12.31146436,3.443833185,37.37105146,10.69343609,8.839921767,27.38692498,52.67884738,29.50552643,9.249059099,8.960610368,21.87110345,5.654083998,24.40127352,11.25486894,21.07283358,6.848817903,25.09851082,10.37518555,25.09851082,0.997263686,-0.029320981,1,0.141727949,1,-0.115287443,1,0.112406968,1,-0.002880475,1,0.026440506,1,NA,NA,Stable
MI0000107,hsa-mir-29b-2,hsa-miR-29b-2-5p,chr1:207802492-207802513,-,>20% RPMM,hsa-miR-29b-2-5p,2.708217736,1.678168648,3.180541562,0.740320677,3.813135254,1.831592862,1.525314168,2.487212856,2.025032345,0.578023573,2.379978937,3.506862345,2.694570199,0.578539734,1.95862428,2.421786586,2.076812156,0.544825486,2.414313785,0.507600546,2.1224743,0.603991024,1.9133802,0.47015786,2.414313785,0.993959075,0.202369224,1,-0.314778709,1,-0.152717848,1,-0.112409485,1,-0.265127333,1,-0.467496557,1,NA,NA,Stable
MI0000107,hsa-mir-29b-2,hsa-miR-29b-3p,chr1:207802450-207802472,-,Single miR only,hsa-miR-29b-3p,1.752376182,4.810750125,4.915382415,0.185080169,3.226499061,3.163660398,0.653706072,0.382648132,1.472750797,0.144505893,0.679993982,1.33594756,4.041855298,0.723174667,0.32643738,0.484357317,2.915897223,1.169029211,1.856628416,0.774839673,0.908299558,0.307813825,1.393956166,0.886391752,2.915897223,0.964791628,-0.920892335,1,-0.607697289,1,0.017536364,1,-1.528589624,1,-1.51105326,1,-0.590160925,1,NA,NA,Stable
MI0000108,hsa-mir-103a-2,hsa-miR-103a-2-5p,chr20:3917504-3917526,+,<1% RPMM,hsa-miR-103a-2-5p***,0.796534628,0.447511639,0.578280284,0.370160339,0.586636193,0.582779547,0.762657084,0.382648132,0.552281549,0.144505893,0.849992478,0.66797378,0.80837106,0.578539734,0.65287476,0.484357317,0.548121723,0.093278773,0.578680239,0.077651019,0.553688425,0.149524122,0.631035718,0.06843193,0.631035718,NA,0.153819115,1,-0.190987663,1,0.262144076,1,-0.037168548,1,0.224975529,1,0.071156413,1,NA,NA,Stable
MI0000108,hsa-mir-103a-2,hsa-miR-103a-3p,chr20:3917541-3917563,+,Single miR only,hsa-miR-103a-3p,1383.262036,1406.417205,1318.189908,1397.910519,1327.411045,1289.441375,1355.023737,1253.363955,1607.323401,1156.336157,1433.427314,1680.455037,1372.883516,1081.724667,1305.205458,1575.856531,1376.444917,19.99839441,1306.310028,22.18504827,1469.385477,116.5011073,1333.917543,101.8489288,1469.385477,0.992535394,-0.043321525,1,0.110578351,1,-0.114154246,1,0.067256826,1,-0.04689742,1,-0.003575896,1,NA,NA,Stable
MI0000109,hsa-mir-103a-1,hsa-miR-103a-3p,chr5:168560904-168560926,-,Single miR only,hsa-miR-103a-3p,158.8290049,89.27857208,357.3772156,281.3218574,185.0837189,191.4014541,202.1041273,282.0116731,120.0291899,167.6268361,209.608145,141.6104414,243.7238745,89.52902382,150.5964446,137.7996567,221.7016625,60.17423956,215.1502433,22.56223396,159.7186531,19.26711701,155.4122499,32.23990531,221.7016625,0.919266405,0.103850226,1,-0.466958304,1,-0.050368618,1,-0.363108078,1,-0.413476696,1,-0.517326922,1,NA,NA,Stable
MI0000111,hsa-mir-105-1,hsa-miR-105-5p,chrX:152392265-152392287,-,Single miR only,hsa-miR-105-5p,0,0.22375582,0,0,0,0,0,0,0,0.43351768,0,0,0,0,0,0,0.055938955,0.055938955,0,0,0.10837942,0.10837942,0,0,0.10837942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0000112,hsa-mir-105-2,hsa-miR-105-5p,chrX:152394458-152394480,-,Single miR only,hsa-miR-105-5p,0,0.22375582,0,0,0,0.083254221,0,0,0,0.289011786,0,0,0,0,0.43524984,0,0.055938955,0.055938955,0.020813555,0.020813555,0.072252947,0.072252947,0.10881246,0.10881246,0.10881246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0000113,hsa-mir-106a,hsa-miR-106a-5p,chrX:134170244-134170266,-,Single miR only,hsa-miR-106a-5p,0,0,0,0.185080169,0,0.083254221,0,0,0,0,0,0,0.13472851,0,0,0,0.046270042,0.046270042,0.020813555,0.020813555,0,0,0.033682127,0.033682127,0.046270042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0000114,hsa-mir-107,hsa-miR-107,chr10:89592756-89592778,-,Single miR only,hsa-miR-107,168.0688066,202.4990169,224.8064604,210.0659922,203.709418,186.7392177,196.4386747,159.1816228,206.1851115,150.4306348,169.6584985,207.7398456,203.5747785,165.317729,194.8831158,152.5725549,201.360069,12.02473744,186.5172333,9.752312086,183.5035226,14.10482904,179.0870446,12.04774251,201.360069,0.992535394,-0.081410272,1,-0.068014116,1,-0.011141263,1,-0.149424388,1,-0.160565651,1,-0.079155378,1,NA,NA,Stable
MI0000115,hsa-mir-16-2,hsa-miR-16-2-3p,chr3:160404797-160404818,+,<1% RPMM,hsa-miR-16-2-3p***,46.35831537,60.97346088,56.23775763,71.25586519,63.06339073,62.94019108,54.25760399,54.3360347,59.46231341,62.28203996,51.67954264,68.6343059,56.31651715,53.08102058,64.41697631,64.41952318,58.70634977,5.173635334,58.64930513,2.513085664,60.51455048,3.514482104,59.55850931,2.882454551,60.51455048,0.997263686,0.046066217,1,-0.009983203,1,0.00996247,1,0.036083014,1,0.046045484,1,-2.07E-05,1,NA,NA,Stable
MI0000115,hsa-mir-16-2,hsa-miR-16-5p,chr3:160404754-160404775,+,Single miR only,hsa-miR-16-5p,6942.1179,9766.829654,8446.361829,12202.8908,7897.883065,10078.42298,8418.862602,9949.808045,7819.386261,8191.605566,7705.691805,11941.70125,7754.434117,7557.030639,8698.576864,11519.71225,9339.550047,1115.30094,9086.244172,546.7907604,8914.596221,1014.355916,8882.438468,913.6975172,9339.550047,0.993959075,0.017841781,1,-0.092762812,1,0.025580739,1,-0.074921031,1,-0.049340292,1,-0.067182073,1,NA,NA,Stable
