"geneID","AnchorGene","CAT_geneClassII","pairs","mid.x","mid.y","AbsDistLnc_PCG","DistLnc_PCG"
"ENSG00000123444.9","CATG00000002236.1","coding_mRNA","CATG00000002236.1-ENSG00000123444.9",47378637,47578977,200.34,-200.34
"ENSG00000134574.7","CATG00000002236.1","coding_mRNA","CATG00000002236.1-ENSG00000134574.7",47378637,47214977.5,163.6595,163.6595
"ENSG00000134575.5","CATG00000002236.1","coding_mRNA","CATG00000002236.1-ENSG00000134575.5",47378637,47248807.5,129.8295,129.8295
"ENSG00000149182.10","CATG00000002236.1","coding_mRNA","CATG00000002236.1-ENSG00000149182.10",47378637,47176874.5,201.7625,201.7625
"ENSG00000149187.13","CATG00000002236.1","coding_mRNA","CATG00000002236.1-ENSG00000149187.13",47378637,47553135,174.498,-174.498
"ENSG00000165915.9","CATG00000002236.1","coding_mRNA","CATG00000002236.1-ENSG00000165915.9",47378637,47408609.5,29.9725,-29.9725
"ENSG00000165916.4","CATG00000002236.1","coding_mRNA","CATG00000002236.1-ENSG00000165916.4",47378637,47426250,47.613,-47.613
"ENSG00000213619.5","CATG00000002236.1","coding_mRNA","CATG00000002236.1-ENSG00000213619.5",47378637,47565602.5,186.9655,-186.9655
"CATG00000002232.1","CATG00000002239.1","coding_mRNA","CATG00000002239.1-CATG00000002232.1",47394975.5,47245314.5,149.661,149.661
"ENSG00000025434.14","CATG00000002239.1","coding_mRNA","CATG00000002239.1-ENSG00000025434.14",47394975.5,47257983,136.9925,136.9925
"ENSG00000066336.7","CATG00000002239.1","coding_mRNA","CATG00000002239.1-ENSG00000066336.7",47394975.5,47378541.5,16.434,16.434
"ENSG00000109919.5","CATG00000002239.1","coding_mRNA","CATG00000002239.1-ENSG00000109919.5",47394975.5,47642490.5,247.515,-247.515
"ENSG00000110514.14","CATG00000002239.1","coding_mRNA","CATG00000002239.1-ENSG00000110514.14",47394975.5,47270135.5,124.84,124.84
"ENSG00000110536.9","CATG00000002239.1","coding_mRNA","CATG00000002239.1-ENSG00000110536.9",47394975.5,47565602.5,170.627,-170.627
"ENSG00000123444.9","CATG00000002239.1","coding_mRNA","CATG00000002239.1-ENSG00000123444.9",47394975.5,47578977,184.0015,-184.0015
"ENSG00000134574.7","CATG00000002239.1","coding_mRNA","CATG00000002239.1-ENSG00000134574.7",47394975.5,47214977.5,179.998,179.998
"ENSG00000134575.5","CATG00000002239.1","coding_mRNA","CATG00000002239.1-ENSG00000134575.5",47394975.5,47248807.5,146.168,146.168
"ENSG00000149182.10","CATG00000002239.1","coding_mRNA","CATG00000002239.1-ENSG00000149182.10",47394975.5,47176874.5,218.101,218.101
"ENSG00000149187.13","CATG00000002239.1","coding_mRNA","CATG00000002239.1-ENSG00000149187.13",47394975.5,47553135,158.1595,-158.1595
"ENSG00000165915.9","CATG00000002239.1","coding_mRNA","CATG00000002239.1-ENSG00000165915.9",47394975.5,47408609.5,13.634,-13.634
"ENSG00000165916.4","CATG00000002239.1","coding_mRNA","CATG00000002239.1-ENSG00000165916.4",47394975.5,47426250,31.2745,-31.2745
"ENSG00000213619.5","CATG00000002239.1","coding_mRNA","CATG00000002239.1-ENSG00000213619.5",47394975.5,47565602.5,170.627,-170.627
"CATG00000002256.1","CATG00000002261.1","coding_mRNA","CATG00000002261.1-CATG00000002256.1",47848402,47767687.5,80.7145,80.7145
"ENSG00000030066.9","CATG00000002261.1","coding_mRNA","CATG00000002261.1-ENSG00000030066.9",47848402,47848338.5,0.0635,0.0635
"ENSG00000109919.5","CATG00000002261.1","coding_mRNA","CATG00000002261.1-ENSG00000109919.5",47848402,47642547,205.855,205.855
"ENSG00000109920.8","CATG00000002261.1","coding_mRNA","CATG00000002261.1-ENSG00000109920.8",47848402,47767331.5,81.0705,81.0705
"ENSG00000149177.8","CATG00000002261.1","coding_mRNA","CATG00000002261.1-ENSG00000149177.8",47848631,47980552,131.921,-131.921
"ENSG00000165923.11","CATG00000002261.1","coding_mRNA","CATG00000002261.1-ENSG00000165923.11",47848402,47715375,133.027,133.027
"ENSG00000134802.13","CATG00000002332.1","coding_mRNA","CATG00000002332.1-ENSG00000134802.13",57427223.5,57427111,0.1125,0.1125
"ENSG00000134809.4","CATG00000002332.1","coding_mRNA","CATG00000002332.1-ENSG00000134809.4",57427223.5,57530742.5,103.519,-103.519
"ENSG00000149115.9","CATG00000002332.1","coding_mRNA","CATG00000002332.1-ENSG00000149115.9",57425147.5,57324933.5,100.214,100.214
"ENSG00000149131.11","CATG00000002332.1","coding_mRNA","CATG00000002332.1-ENSG00000149131.11",57427223.5,57597687.5,170.464,-170.464
"ENSG00000149136.3","CATG00000002332.1","coding_mRNA","CATG00000002332.1-ENSG00000149136.3",57425147.5,57335876,89.2715,89.2715
"ENSG00000149150.4","CATG00000002332.1","coding_mRNA","CATG00000002332.1-ENSG00000149150.4",57427223.5,57515730,88.5065,-88.5065
"ENSG00000156587.11","CATG00000002332.1","coding_mRNA","CATG00000002332.1-ENSG00000156587.11",57427223.5,57567650,140.4265,-140.4265
"ENSG00000156599.6","CATG00000002332.1","coding_mRNA","CATG00000002332.1-ENSG00000156599.6",57427223.5,57667836,240.6125,-240.6125
"ENSG00000166793.6","CATG00000002332.1","coding_mRNA","CATG00000002332.1-ENSG00000166793.6",57427223.5,57649911.5,222.688,-222.688
"ENSG00000172409.5","CATG00000002332.1","coding_mRNA","CATG00000002332.1-ENSG00000172409.5",57427223.5,57648439.5,221.216,-221.216
"ENSG00000186652.5","CATG00000002332.1","coding_mRNA","CATG00000002332.1-ENSG00000186652.5",57425147.5,57390647,34.5005,34.5005
"ENSG00000186907.3","CATG00000002332.1","coding_mRNA","CATG00000002332.1-ENSG00000186907.3",57427223.5,57460528,33.3045,-33.3045
"ENSG00000254979.1","CATG00000002332.1","coding_mRNA","CATG00000002332.1-ENSG00000254979.1",57425147.5,57410093.5,15.054,15.054
"ENSG00000134802.13","CATG00000002339.1","coding_mRNA","CATG00000002339.1-ENSG00000134802.13",57567767,57427111,140.656,140.656
"ENSG00000134809.4","CATG00000002339.1","coding_mRNA","CATG00000002339.1-ENSG00000134809.4",57567767,57530742.5,37.0245,37.0245
"ENSG00000149115.9","CATG00000002339.1","coding_mRNA","CATG00000002339.1-ENSG00000149115.9",57567767,57324933.5,242.8335,242.8335
"ENSG00000149131.11","CATG00000002339.1","coding_mRNA","CATG00000002339.1-ENSG00000149131.11",57567767,57597687.5,29.9205,-29.9205
"ENSG00000149136.3","CATG00000002339.1","coding_mRNA","CATG00000002339.1-ENSG00000149136.3",57567767,57335876,231.891,231.891
"ENSG00000149150.4","CATG00000002339.1","coding_mRNA","CATG00000002339.1-ENSG00000149150.4",57567767,57515730,52.037,52.037
"ENSG00000156587.11","CATG00000002339.1","coding_mRNA","CATG00000002339.1-ENSG00000156587.11",57567767,57567650,0.117,0.117
"ENSG00000156599.6","CATG00000002339.1","coding_mRNA","CATG00000002339.1-ENSG00000156599.6",57567767,57667836,100.069,-100.069
"ENSG00000156603.10","CATG00000002339.1","coding_mRNA","CATG00000002339.1-ENSG00000156603.10",57567767,57712216,144.449,-144.449
"ENSG00000166793.6","CATG00000002339.1","coding_mRNA","CATG00000002339.1-ENSG00000166793.6",57567767,57649911.5,82.1445,-82.1445
"ENSG00000172409.5","CATG00000002339.1","coding_mRNA","CATG00000002339.1-ENSG00000172409.5",57567767,57648439.5,80.6725,-80.6725
"ENSG00000186652.5","CATG00000002339.1","coding_mRNA","CATG00000002339.1-ENSG00000186652.5",57567767,57390647,177.12,177.12
"ENSG00000186907.3","CATG00000002339.1","coding_mRNA","CATG00000002339.1-ENSG00000186907.3",57567767,57460528,107.239,107.239
"ENSG00000198561.8","CATG00000002339.1","coding_mRNA","CATG00000002339.1-ENSG00000198561.8",57567767,57761827,194.06,-194.06
"ENSG00000211450.5","CATG00000002339.1","coding_mRNA","CATG00000002339.1-ENSG00000211450.5",57567767,57741572,173.805,-173.805
"ENSG00000213593.5","CATG00000002339.1","coding_mRNA","CATG00000002339.1-ENSG00000213593.5",57567767,57712597.5,144.8305,-144.8305
"ENSG00000254462.1","CATG00000002339.1","coding_mRNA","CATG00000002339.1-ENSG00000254462.1",57567767,57712597.5,144.8305,-144.8305
"ENSG00000254732.1","CATG00000002339.1","coding_mRNA","CATG00000002339.1-ENSG00000254732.1",57567767,57741572,173.805,-173.805
"ENSG00000254979.1","CATG00000002339.1","coding_mRNA","CATG00000002339.1-ENSG00000254979.1",57567767,57410093.5,157.6735,157.6735
"ENSG00000162601.5","CATG00000002453.1","coding_mRNA","CATG00000002453.1-ENSG00000162601.5",58903998.5,58700066,203.9325,203.9325
"ENSG00000177606.5","CATG00000002453.1","coding_mRNA","CATG00000002453.1-ENSG00000177606.5",58903998.5,58784069,119.9295,119.9295
"ENSG00000006118.10","CATG00000002463.1","coding_mRNA","CATG00000002463.1-ENSG00000006118.10",61161764,60924473.5,237.2905,237.2905
"ENSG00000013725.10","CATG00000002463.1","coding_mRNA","CATG00000002463.1-ENSG00000013725.10",61161764,61007587.5,154.1765,154.1765
"ENSG00000110108.5","CATG00000002463.1","coding_mRNA","CATG00000002463.1-ENSG00000110108.5",61161764,60914187,247.577,247.577
"ENSG00000110446.5","CATG00000002463.1","coding_mRNA","CATG00000002463.1-ENSG00000110446.5",61161764,60952161.5,209.6025,209.6025
"ENSG00000149476.10","CATG00000002463.1","coding_mRNA","CATG00000002463.1-ENSG00000149476.10",61161764,61333233.5,171.4695,-171.4695
"ENSG00000149483.7","CATG00000002463.1","coding_mRNA","CATG00000002463.1-ENSG00000149483.7",61161764,61362379,200.615,-200.615
"ENSG00000162144.5","CATG00000002463.1","coding_mRNA","CATG00000002463.1-ENSG00000162144.5",61161764,61361878,200.114,-200.114
"ENSG00000167986.9","CATG00000002463.1","coding_mRNA","CATG00000002463.1-ENSG00000167986.9",61161764,61333114.5,171.3505,-171.3505
"ENSG00000167987.6","CATG00000002463.1","coding_mRNA","CATG00000002463.1-ENSG00000167987.6",61161764,61161651.5,0.1125,0.1125
"ENSG00000167992.8","CATG00000002463.1","coding_mRNA","CATG00000002463.1-ENSG00000167992.8",61161764,61295051.5,133.2875,-133.2875
"ENSG00000187049.5","CATG00000002463.1","coding_mRNA","CATG00000002463.1-ENSG00000187049.5",61161764,61392399.5,230.6355,-230.6355
"ENSG00000134824.9","CATG00000002485.1","coding_mRNA","CATG00000002485.1-ENSG00000134824.9",62025083.5,61828299,196.7845,196.7845
"ENSG00000134825.9","CATG00000002485.1","coding_mRNA","CATG00000002485.1-ENSG00000134825.9",62025083.5,61792600.5,232.483,232.483
"ENSG00000149485.12","CATG00000002485.1","coding_mRNA","CATG00000002485.1-ENSG00000149485.12",62025083.5,61816865,208.2185,208.2185
"ENSG00000149503.8","CATG00000002485.1","coding_mRNA","CATG00000002485.1-ENSG00000149503.8",62025083.5,62124027.5,98.944,-98.944
"ENSG00000167994.7","CATG00000002485.1","coding_mRNA","CATG00000002485.1-ENSG00000167994.7",62025083.5,61917541,107.5425,107.5425
"ENSG00000167995.11","CATG00000002485.1","coding_mRNA","CATG00000002485.1-ENSG00000167995.11",62025083.5,61955347,69.7365,69.7365
"ENSG00000167996.11","CATG00000002485.1","coding_mRNA","CATG00000002485.1-ENSG00000167996.11",62025083.5,61967636,57.4475,57.4475
"ENSG00000168496.3","CATG00000002485.1","coding_mRNA","CATG00000002485.1-ENSG00000168496.3",62025083.5,61792912,232.1715,232.1715
"ENSG00000221968.4","CATG00000002485.1","coding_mRNA","CATG00000002485.1-ENSG00000221968.4",62025083.5,61891554.5,133.529,133.529
"ENSG00000269089.1","CATG00000002485.1","coding_mRNA","CATG00000002485.1-ENSG00000269089.1",62025083.5,61967830,57.2535,57.2535
"ENSG00000172456.12","CATG00000002496.1","coding_mRNA","CATG00000002496.1-ENSG00000172456.12",59290889.5,59297080,6.1905,-6.1905
"CATG00000002513.1","CATG00000002504.1","coding_mRNA","CATG00000002504.1-CATG00000002513.1",62555706,62574187,18.481,-18.481
"ENSG00000089597.12","CATG00000002504.1","coding_mRNA","CATG00000002504.1-ENSG00000089597.12",62555706,62646609.5,90.9035,-90.9035
"ENSG00000124942.9","CATG00000002504.1","coding_mRNA","CATG00000002504.1-ENSG00000124942.9",62553715.5,62546805,6.9105,6.9105
"ENSG00000149016.11","CATG00000002504.1","coding_mRNA","CATG00000002504.1-ENSG00000149016.11",62555706,62577303,21.597,-21.597
"ENSG00000149480.2","CATG00000002504.1","coding_mRNA","CATG00000002504.1-ENSG00000149480.2",62555706,62601787.5,46.0815,-46.0815
"ENSG00000149499.7","CATG00000002504.1","coding_mRNA","CATG00000002504.1-ENSG00000149499.7",62555706,62612760.5,57.0545,-57.0545
"ENSG00000149541.5","CATG00000002504.1","coding_mRNA","CATG00000002504.1-ENSG00000149541.5",62555706,62621985.5,66.2795,-66.2795
"ENSG00000162174.8","CATG00000002504.1","coding_mRNA","CATG00000002504.1-ENSG00000162174.8",62553715.5,62337464.5,216.251,216.251
"ENSG00000162191.9","CATG00000002504.1","coding_mRNA","CATG00000002504.1-ENSG00000162191.9",62555706,62679078,123.372,-123.372
"ENSG00000162194.8","CATG00000002504.1","coding_mRNA","CATG00000002504.1-ENSG00000162194.8",62555706,62665203.5,109.4975,-109.4975
"ENSG00000162222.9","CATG00000002504.1","coding_mRNA","CATG00000002504.1-ENSG00000162222.9",62555706,62728490.5,172.7845,-172.7845
"ENSG00000162227.3","CATG00000002504.1","coding_mRNA","CATG00000002504.1-ENSG00000162227.3",62555706,62771396,215.69,-215.69
"ENSG00000162231.9","CATG00000002504.1","coding_mRNA","CATG00000002504.1-ENSG00000162231.9",62555706,62805438.5,249.7325,-249.7325
"ENSG00000168000.10","CATG00000002504.1","coding_mRNA","CATG00000002504.1-ENSG00000168000.10",62555706,62706269,150.563,-150.563
"ENSG00000168002.7","CATG00000002504.1","coding_mRNA","CATG00000002504.1-ENSG00000168002.7",62555706,62761549,205.843,-205.843
"ENSG00000168569.7","CATG00000002504.1","coding_mRNA","CATG00000002504.1-ENSG00000168569.7",62555706,62792003,236.297,-236.297
"ENSG00000185085.2","CATG00000002504.1","coding_mRNA","CATG00000002504.1-ENSG00000185085.2",62555706,62653301,97.595,-97.595
"ENSG00000185475.4","CATG00000002504.1","coding_mRNA","CATG00000002504.1-ENSG00000185475.4",62555706,62787409.5,231.7035,-231.7035
"ENSG00000185670.7","CATG00000002504.1","coding_mRNA","CATG00000002504.1-ENSG00000185670.7",62555706,62754158.5,198.4525,-198.4525
"ENSG00000204922.4","CATG00000002504.1","coding_mRNA","CATG00000002504.1-ENSG00000204922.4",62555706,62671677.5,115.9715,-115.9715
"ENSG00000214753.2","CATG00000002504.1","coding_mRNA","CATG00000002504.1-ENSG00000214753.2",62555706,62727190,171.484,-171.484
"ENSG00000214756.3","CATG00000002504.1","coding_mRNA","CATG00000002504.1-ENSG00000214756.3",62555706,62665314,109.608,-109.608
"ENSG00000234857.2","CATG00000002504.1","coding_mRNA","CATG00000002504.1-ENSG00000234857.2",62555706,62727451.5,171.7455,-171.7455
"ENSG00000254772.5","CATG00000002504.1","coding_mRNA","CATG00000002504.1-ENSG00000254772.5",62555706,62573888.5,18.1825,-18.1825
"ENSG00000255432.1","CATG00000002504.1","coding_mRNA","CATG00000002504.1-ENSG00000255432.1",62555706,62665203.5,109.4975,-109.4975
"ENSG00000255508.3","CATG00000002504.1","coding_mRNA","CATG00000002504.1-ENSG00000255508.3",62555706,62577303,21.597,-21.597
"CATG00000002513.1","CATG00000002521.1","coding_mRNA","CATG00000002521.1-CATG00000002513.1",62677931.5,62574187,103.7445,103.7445
"ENSG00000089597.12","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000089597.12",62677931.5,62653301,24.6305,24.6305
"ENSG00000124942.9","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000124942.9",62677931.5,62546805,131.1265,131.1265
"ENSG00000133316.11","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000133316.11",62679173.5,62839586.5,160.413,-160.413
"ENSG00000149016.11","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000149016.11",62677931.5,62577303,100.6285,100.6285
"ENSG00000149480.2","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000149480.2",62677931.5,62601849.5,76.082,76.082
"ENSG00000149499.7","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000149499.7",62677931.5,62612760.5,65.171,65.171
"ENSG00000149541.5","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000149541.5",62677931.5,62621985.5,55.946,55.946
"ENSG00000162191.9","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000162191.9",62679173.5,62679078,0.0955,0.0955
"ENSG00000162194.8","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000162194.8",62677931.5,62665203.5,12.728,12.728
"ENSG00000162222.9","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000162222.9",62679173.5,62728490.5,49.317,-49.317
"ENSG00000162227.3","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000162227.3",62679173.5,62771396,92.2225,-92.2225
"ENSG00000162231.9","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000162231.9",62679173.5,62805438.5,126.265,-126.265
"ENSG00000162236.7","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000162236.7",62679173.5,62832059,152.8855,-152.8855
"ENSG00000168000.10","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000168000.10",62679173.5,62706269,27.0955,-27.0955
"ENSG00000168002.7","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000168002.7",62679173.5,62761549,82.3755,-82.3755
"ENSG00000168003.12","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000168003.12",62679173.5,62880897.5,201.724,-201.724
"ENSG00000168569.7","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000168569.7",62679173.5,62792003,112.8295,-112.8295
"ENSG00000185085.2","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000185085.2",62677931.5,62653301,24.6305,24.6305
"ENSG00000185475.4","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000185475.4",62679173.5,62787409.5,108.236,-108.236
"ENSG00000185670.7","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000185670.7",62679173.5,62754158.5,74.985,-74.985
"ENSG00000204922.4","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000204922.4",62677931.5,62671677.5,6.254,6.254
"ENSG00000214753.2","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000214753.2",62679173.5,62727190,48.0165,-48.0165
"ENSG00000214756.3","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000214756.3",62677931.5,62665314,12.6175,12.6175
"ENSG00000234857.2","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000234857.2",62679173.5,62727451.5,48.278,-48.278
"ENSG00000254772.5","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000254772.5",62677931.5,62574016,103.9155,103.9155
"ENSG00000255432.1","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000255432.1",62677931.5,62665203.5,12.728,12.728
"ENSG00000255508.3","CATG00000002521.1","coding_mRNA","CATG00000002521.1-ENSG00000255508.3",62677931.5,62577303,100.6285,100.6285
"CATG00000002513.1","CATG00000002531.1","coding_mRNA","CATG00000002531.1-CATG00000002513.1",62805614,62574187,231.427,231.427
"ENSG00000089597.12","CATG00000002531.1","coding_mRNA","CATG00000002531.1-ENSG00000089597.12",62805614,62653301,152.313,152.313
"ENSG00000133316.11","CATG00000002531.1","coding_mRNA","CATG00000002531.1-ENSG00000133316.11",62805614,62839586.5,33.9725,-33.9725
"ENSG00000149016.11","CATG00000002531.1","coding_mRNA","CATG00000002531.1-ENSG00000149016.11",62805614,62577303,228.311,228.311
"ENSG00000149480.2","CATG00000002531.1","coding_mRNA","CATG00000002531.1-ENSG00000149480.2",62805614,62601849.5,203.7645,203.7645
"ENSG00000149499.7","CATG00000002531.1","coding_mRNA","CATG00000002531.1-ENSG00000149499.7",62805614,62612760.5,192.8535,192.8535
"ENSG00000149541.5","CATG00000002531.1","coding_mRNA","CATG00000002531.1-ENSG00000149541.5",62805614,62621985.5,183.6285,183.6285
"ENSG00000162191.9","CATG00000002531.1","coding_mRNA","CATG00000002531.1-ENSG00000162191.9",62805614,62679078,126.536,126.536
"ENSG00000162194.8","CATG00000002531.1","coding_mRNA","CATG00000002531.1-ENSG00000162194.8",62805614,62665203.5,140.4105,140.4105
"ENSG00000162222.9","CATG00000002531.1","coding_mRNA","CATG00000002531.1-ENSG00000162222.9",62805614,62728490.5,77.1235,77.1235
"ENSG00000162227.3","CATG00000002531.1","coding_mRNA","CATG00000002531.1-ENSG00000162227.3",62805614,62771437.5,34.1765,34.1765
"ENSG00000162231.9","CATG00000002531.1","coding_mRNA","CATG00000002531.1-ENSG00000162231.9",62805614,62805438.5,0.1755,0.1755
"ENSG00000162236.7","CATG00000002531.1","coding_mRNA","CATG00000002531.1-ENSG00000162236.7",62805614,62832059,26.445,-26.445
"ENSG00000168000.10","CATG00000002531.1","coding_mRNA","CATG00000002531.1-ENSG00000168000.10",62805614,62709525,96.089,96.089
